student_id,age,gender,gaming_hours,study_hours,sleep_hours,attendance,gaming_genre,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades
287,22,Female,4.2,5.4,4.8,88.3,FPS,0.7,8.7,276.20,9.13,Medium,60
288,16,Male,5.5,2.5,8.9,83.9,Casual,2.7,8.3,233.43,13.36,Low,51
289,18,Male,5.0,5.1,6.5,84.6,RPG,0.1,6.7,259.07,9.24,Medium,53
290,17,Female,1.2,5.6,4.1,84.2,Casual,1.0,3.8,299.16,4.73,Medium,76
291,24,Female,6.8,5.8,8.8,74.4,Casual,1.4,11.2,242.16,13.11,Low,59
292,21,Male,1.6,8.4,6.5,97.5,FPS,2.4,6.4,295.59,7.98,Medium,100
293,18,Male,7.5,5.7,8.2,79.2,FPS,4.1,12.7,236.39,17.95,Low,45
294,23,Male,2.0,3.1,6.7,60.8,Casual,2.3,3.1,291.79,4.52,Medium,63
295,23,Female,5.9,7.0,4.5,73.9,RPG,2.8,9.3,266.54,14.24,Low,51
296,17,Other,2.3,8.2,7.1,65.2,FPS,4.6,4.7,309.14,5.51,Medium,83
297,21,Male,2.5,3.9,9.0,74.5,Casual,3.8,7.0,275.05,7.43,Medium,67
298,22,Female,2.5,6.8,4.2,84.3,RPG,0.3,4.7,293.47,8.66,Medium,77
299,17,Male,6.0,2.3,8.2,60.9,FPS,0.9,9.8,243.62,15.99,Low,36
300,17,Male,4.5,4.1,5.2,94.8,RPG,0.2,9.0,269.12,12.61,Medium,56
301,16,Male,7.1,9.2,6.0,84.4,Casual,0.4,11.9,241.15,17.05,High,71
302,23,Female,2.5,9.2,5.9,71.8,FPS,1.7,4.8,277.69,5.46,High,94
303,16,Female,5.5,6.2,8.5,72.5,FPS,3.6,7.0,243.78,13.95,Low,62
304,24,Female,6.0,7.3,6.5,78.6,FPS,1.2,8.1,239.27,11.26,Low,74
305,21,Male,1.2,8.7,6.2,69.9,Casual,2.0,5.2,299.97,7.99,Medium,100
306,22,Male,3.2,9.6,8.1,60.2,Casual,2.0,4.4,276.38,8.42,Medium,88
307,22,Male,3.9,5.4,4.2,61.1,RPG,3.0,5.7,281.65,10.98,Medium,41
308,18,Female,2.9,6.1,4.4,74.3,RPG,4.5,8.8,288.02,9.63,Medium,74
309,17,Male,2.6,4.7,4.1,65.0,FPS,4.9,5.5,280.33,6.37,Medium,59
310,24,Female,5.5,1.7,7.4,60.9,RPG,3.0,9.0,250.92,14.62,Low,28
311,23,Male,1.7,4.8,6.6,94.4,Casual,2.5,2.8,275.54,1.18,Medium,83
312,22,Male,5.7,8.1,8.4,71.0,RPG,3.4,9.6,272.04,12.16,Low,85
313,24,Male,7.5,8.2,6.5,80.1,Casual,3.3,10.1,230.42,15.89,Low,69
314,19,Male,4.5,9.0,5.1,67.2,Casual,2.6,8.2,275.69,8.10,High,73
315,19,Male,4.9,1.5,8.0,61.9,FPS,3.7,8.5,269.25,12.87,Medium,32
316,16,Male,0.6,5.7,5.5,89.8,Casual,2.5,6.4,313.04,6.55,Medium,85
317,23,Female,6.9,2.0,8.7,65.0,FPS,5.0,9.3,213.14,11.59,Low,49
318,18,Female,2.3,2.8,5.3,61.0,RPG,0.2,6.1,287.06,5.65,Medium,52
319,22,Male,4.9,9.1,4.8,83.5,RPG,2.2,7.8,264.50,10.96,High,78
320,17,Male,7.8,5.5,6.5,60.5,Casual,2.0,10.9,226.65,17.86,Low,40
321,17,Male,4.8,7.8,4.3,77.5,FPS,3.9,6.0,273.28,11.87,High,63
322,22,Male,5.8,1.6,4.2,71.6,Casual,1.0,10.2,250.38,13.26,Low,18
323,21,Male,3.6,4.8,6.5,72.8,Casual,2.2,5.5,295.70,9.99,Medium,65
324,18,Female,0.5,7.1,5.1,60.2,FPS,3.5,3.8,303.64,2.81,High,86
325,24,Male,6.4,2.2,4.1,98.6,Casual,3.0,9.6,248.62,13.14,Low,33
326,21,Male,0.3,3.9,5.5,80.7,FPS,2.7,3.6,306.35,2.69,Medium,70
327,21,Male,5.6,1.6,6.4,82.9,FPS,2.2,8.5,261.82,10.13,Low,42
328,16,Male,0.2,6.9,6.0,86.6,Casual,3.8,2.4,310.31,0.96,Medium,91
329,19,Female,6.9,9.7,4.7,91.9,FPS,3.2,10.1,219.63,15.07,High,81
330,21,Male,1.3,8.4,6.9,84.3,RPG,4.4,2.5,290.02,1.93,Medium,100
331,21,Male,4.1,9.8,7.6,90.5,RPG,3.7,6.3,265.96,14.39,Medium,100
332,20,Female,4.8,8.6,7.4,78.0,FPS,0.7,9.7,278.23,14.62,Medium,79
333,16,Male,3.7,8.7,6.0,74.9,RPG,3.1,8.9,283.49,10.32,High,80
334,23,Female,2.7,6.2,4.7,92.9,FPS,0.2,7.3,291.71,8.61,Medium,79
335,20,Female,3.7,5.7,6.5,94.6,FPS,1.9,7.9,274.47,10.59,Medium,75
336,20,Male,2.5,4.7,8.5,65.5,Casual,2.1,7.6,278.86,8.76,Medium,78
337,22,Female,3.5,8.4,6.3,81.7,Casual,4.3,5.1,268.67,10.94,Medium,100
338,19,Male,2.9,2.6,5.0,87.4,RPG,0.9,6.5,280.04,9.41,Medium,54
339,21,Female,4.5,1.5,4.5,63.3,FPS,3.2,6.1,259.22,5.88,Medium,44
340,19,Male,1.9,9.5,8.7,97.2,RPG,1.0,6.8,290.63,7.91,Medium,100
341,18,Male,7.9,1.0,7.7,80.8,Casual,4.7,11.5,215.57,15.95,Low,19
342,22,Female,4.0,9.8,5.6,85.8,FPS,2.7,9.1,271.94,9.44,High,90
343,23,Female,1.6,7.6,5.5,67.1,FPS,3.5,6.6,293.89,7.56,High,84
344,19,Other,3.8,4.0,8.5,70.6,Casual,3.2,7.2,285.48,5.58,Medium,61
345,17,Female,6.9,7.3,4.9,64.8,RPG,1.5,10.4,248.06,19.03,High,57
346,18,Male,0.2,8.4,6.7,70.6,FPS,4.5,1.3,323.97,2.54,Medium,99
347,16,Male,5.4,3.2,7.6,79.7,FPS,3.1,9.1,259.58,13.36,Low,45
348,23,Male,4.4,7.9,6.0,93.4,Casual,2.6,8.8,251.92,12.62,High,80
349,18,Male,1.4,8.2,4.2,81.4,RPG,2.6,3.5,326.59,6.10,High,94
350,22,Male,6.5,3.2,5.1,69.8,FPS,4.5,12.5,238.70,16.49,Low,28
351,20,Female,3.0,1.4,8.5,61.8,Casual,0.3,8.8,292.54,10.38,Medium,50
352,20,Male,2.4,2.8,6.6,84.9,Casual,2.0,4.8,300.13,3.95,Medium,62
353,22,Male,6.6,2.8,8.1,76.8,FPS,4.2,11.2,230.03,17.16,Low,26
354,24,Male,5.1,1.6,6.8,99.4,RPG,0.2,6.3,252.40,12.01,Low,43
355,20,Female,7.2,7.5,8.7,91.2,FPS,3.2,11.5,237.70,19.42,Low,78
356,16,Female,5.0,4.4,8.6,92.3,RPG,2.0,9.2,244.06,12.49,Low,68
357,16,Female,5.9,9.0,6.4,60.5,FPS,1.0,11.0,247.95,15.03,Low,76
358,17,Male,6.7,3.3,5.6,91.1,FPS,3.1,9.2,215.77,12.79,Low,46
359,21,Female,0.4,5.1,7.0,67.8,RPG,4.2,5.8,314.82,3.57,Medium,82
360,24,Male,6.2,6.8,7.4,83.4,RPG,2.3,11.5,259.23,16.29,Low,73
361,23,Female,4.9,8.9,6.5,77.9,FPS,0.7,9.3,261.06,13.41,Medium,71
362,20,Female,0.6,5.7,8.1,82.9,FPS,1.5,3.9,298.65,6.23,Medium,90
363,16,Male,4.1,4.4,4.9,65.3,Casual,4.9,8.2,265.63,11.11,Medium,39
364,22,Female,0.7,8.8,5.7,78.3,FPS,0.6,5.3,318.23,3.46,High,100
365,20,Female,5.9,3.8,7.4,61.5,RPG,0.8,11.8,250.99,15.83,Low,41
366,21,Male,4.4,1.7,5.2,61.6,FPS,5.0,6.0,272.08,8.43,Medium,29
367,22,Female,7.6,5.0,6.2,86.3,RPG,4.4,10.2,226.72,19.20,Low,40
368,18,Male,1.5,8.1,8.8,98.1,FPS,3.5,6.4,294.70,4.00,Medium,100
369,18,Male,4.9,1.3,7.1,91.1,FPS,0.8,7.9,263.05,10.41,Medium,51
370,20,Male,1.7,6.3,8.8,78.8,RPG,1.2,6.1,300.40,3.41,Medium,96
371,21,Male,4.9,6.4,7.6,62.2,FPS,0.9,6.6,271.35,10.82,Medium,66
372,24,Female,5.8,9.4,7.6,61.8,RPG,3.2,10.3,245.94,15.13,Low,84
373,20,Male,5.8,3.6,7.0,66.3,FPS,2.0,10.2,251.13,17.05,Low,46
374,16,Female,6.5,3.5,4.7,99.0,FPS,0.2,10.5,240.31,14.89,Low,30
375,19,Male,6.8,5.0,6.6,76.0,Casual,1.5,11.7,260.78,15.63,Low,47
376,20,Other,0.6,4.2,5.3,93.7,FPS,4.3,6.0,305.03,0.00,Medium,71
377,20,Female,2.8,7.6,9.0,88.2,FPS,4.0,7.9,283.15,8.52,Medium,97
378,22,Female,5.5,6.8,5.3,84.2,FPS,3.2,7.1,244.43,11.88,Low,66
379,19,Male,4.0,7.8,5.2,97.9,FPS,0.4,8.7,285.16,10.37,High,80
380,16,Male,1.5,8.4,7.1,69.2,FPS,4.4,4.8,315.42,7.70,Medium,100
381,20,Male,4.4,9.3,6.6,78.2,FPS,2.7,7.1,264.79,11.27,Medium,90
382,22,Female,3.3,4.9,4.1,94.6,FPS,2.5,8.7,292.74,8.39,Medium,61
383,21,Female,3.1,9.9,4.7,82.1,Casual,4.7,6.9,285.84,6.33,High,93
384,20,Male,6.5,2.9,8.1,69.9,FPS,0.0,10.0,249.26,12.40,Low,35
385,19,Male,3.3,7.4,6.4,68.4,Casual,2.8,8.2,270.93,8.09,Medium,79
386,17,Female,0.2,5.8,4.7,90.1,Casual,4.0,4.0,319.09,3.05,Medium,83
387,19,Male,0.5,8.4,6.3,60.5,FPS,0.3,5.8,333.20,0.00,Medium,88
388,18,Female,6.9,5.3,5.3,96.6,FPS,1.8,8.4,252.57,14.18,Low,48
389,16,Female,7.7,8.1,5.1,60.7,FPS,4.9,12.6,235.89,19.40,High,55
390,23,Female,5.5,9.4,8.8,85.2,RPG,1.1,7.3,263.39,9.86,Low,91
391,20,Male,2.9,7.6,5.8,84.2,RPG,2.7,5.0,309.41,6.53,High,80
392,19,Male,7.5,8.0,4.2,83.1,RPG,3.7,9.4,237.74,13.99,High,53
393,23,Female,5.3,1.6,8.9,79.0,RPG,2.0,7.5,249.78,6.28,Low,42
394,22,Female,6.8,2.8,8.0,94.1,FPS,2.0,11.4,251.13,14.23,Low,37
395,17,Male,6.1,9.8,5.3,86.4,Casual,0.3,10.4,245.70,12.27,High,85
396,16,Male,3.0,7.2,6.0,91.3,FPS,1.0,5.2,288.53,8.69,Medium,90
397,19,Female,3.8,6.1,8.3,64.6,Casual,4.4,6.2,275.22,9.80,Medium,70
398,23,Female,1.5,4.3,5.8,62.0,FPS,4.1,3.0,295.03,1.65,Medium,63
399,17,Female,2.3,1.4,6.8,61.1,FPS,1.5,5.4,295.01,8.80,Medium,47
400,18,Other,6.2,4.3,6.7,65.9,Casual,1.9,9.1,254.91,15.36,Low,48
401,16,Male,7.2,5.5,6.0,86.7,RPG,2.2,8.9,241.59,14.65,Low,56
402,16,Male,5.8,2.9,7.2,79.8,Casual,1.7,11.0,255.20,14.85,Low,39
403,18,Female,3.7,2.6,6.4,90.1,RPG,3.3,9.0,273.35,8.18,Medium,42
404,20,Female,0.7,5.6,4.1,67.7,Casual,0.1,2.2,295.13,0.00,Medium,62
405,18,Male,0.5,6.3,8.1,74.7,Casual,4.4,2.8,314.01,2.27,Medium,83
406,16,Male,3.0,3.2,4.6,95.5,RPG,1.5,7.7,289.66,5.59,Medium,58
407,16,Female,3.7,6.3,6.3,97.4,FPS,4.4,9.1,253.89,9.64,Medium,78
408,23,Male,4.9,9.1,6.9,96.9,RPG,2.3,6.2,260.89,11.24,Medium,91
409,17,Male,0.1,5.3,7.5,92.7,Casual,3.9,5.6,318.45,0.00,Medium,100
410,18,Female,7.9,8.7,6.1,87.5,RPG,4.1,9.2,215.81,16.91,Low,77
411,17,Female,2.9,9.4,7.7,96.6,Casual,1.5,7.1,292.68,9.56,Medium,100
412,18,Female,6.8,1.8,4.7,88.6,FPS,3.2,7.9,248.08,9.96,Low,25
413,22,Male,4.3,1.9,7.3,98.2,Casual,3.0,9.9,286.78,12.79,Medium,45
414,16,Female,1.0,5.3,8.1,61.0,FPS,2.4,3.8,307.24,7.26,Medium,83
415,23,Female,6.4,6.3,8.5,96.9,FPS,2.4,10.6,256.36,14.37,Low,75
416,17,Female,5.7,4.8,6.9,82.2,RPG,1.5,7.6,243.65,13.80,Low,51
417,18,Female,4.2,3.9,5.6,64.5,RPG,1.6,6.8,265.65,7.74,Medium,53
418,24,Male,4.1,6.8,4.8,68.6,FPS,2.7,8.9,277.35,12.45,Medium,64
419,22,Male,0.7,1.0,5.7,94.1,Casual,0.2,6.6,305.04,5.35,Medium,60
420,19,Male,5.3,9.7,6.7,80.2,Casual,4.7,11.2,255.38,13.92,Low,88
421,20,Male,7.3,3.1,5.0,99.3,Casual,3.3,12.3,240.92,17.43,Low,33
422,17,Female,0.8,9.3,8.8,64.7,FPS,2.2,6.0,310.94,4.91,Medium,100
423,23,Female,2.1,2.0,8.5,76.5,FPS,0.3,8.0,285.48,7.02,Medium,64
424,19,Female,7.2,3.1,4.2,73.3,RPG,3.2,8.4,227.46,13.09,Low,19
425,24,Female,2.3,3.1,6.8,80.7,Casual,0.1,4.1,290.03,5.17,Medium,69
426,20,Male,5.2,10.0,8.0,85.3,FPS,3.4,6.5,263.12,10.99,Low,100
427,24,Male,4.3,1.0,5.2,86.5,RPG,0.4,7.8,265.39,7.97,Medium,27
428,19,Male,4.8,6.8,6.6,60.1,RPG,3.3,10.6,238.27,12.21,Medium,60
429,20,Male,3.3,8.8,6.0,63.6,Casual,2.0,7.2,287.90,8.49,Medium,81
430,24,Male,2.4,7.1,5.0,61.4,RPG,3.3,6.2,297.65,5.65,High,77
431,23,Female,0.4,4.3,7.1,94.6,RPG,0.7,5.5,304.66,4.05,Medium,79
432,18,Other,6.0,9.6,9.0,72.5,FPS,0.6,11.6,237.27,15.90,Low,87
433,16,Male,6.0,9.0,5.8,74.7,FPS,1.2,10.5,261.87,12.86,High,70
434,18,Male,5.4,4.9,6.8,78.0,Casual,2.1,10.9,253.15,13.78,Low,59
435,19,Female,5.2,6.2,5.6,94.0,FPS,1.3,7.0,265.74,13.06,Low,54
436,17,Male,2.0,9.7,8.4,60.6,Casual,0.4,5.5,289.66,3.64,Medium,100
437,16,Female,0.2,9.8,8.3,64.7,FPS,1.6,3.0,324.39,0.00,Medium,100
438,22,Female,6.5,5.1,4.9,87.4,RPG,3.5,9.1,233.13,12.39,Low,41
439,23,Female,3.9,8.6,8.5,98.6,FPS,2.9,6.0,277.06,9.95,Medium,94
440,22,Male,2.5,3.7,4.8,85.7,Casual,4.8,7.9,294.17,6.72,Medium,55
441,20,Female,0.8,4.4,4.5,70.4,Casual,2.2,4.1,289.51,0.79,Medium,63
442,16,Male,0.5,2.5,7.3,80.8,FPS,1.7,4.2,315.24,5.36,Medium,67
443,22,Female,2.8,2.9,5.9,99.0,FPS,3.5,5.2,279.33,4.41,Medium,54
444,22,Male,6.4,6.9,6.7,81.1,Casual,2.1,12.3,253.65,15.44,Low,58
445,24,Male,7.4,5.6,7.3,74.9,Casual,3.1,11.4,234.15,18.20,Low,46
446,18,Female,7.2,3.1,4.3,75.3,RPG,4.7,8.2,231.49,16.18,Low,22
447,24,Female,7.4,4.6,5.5,98.7,Casual,2.5,9.7,246.87,16.72,Low,29
448,16,Female,7.3,4.4,6.3,88.8,FPS,2.5,13.3,213.85,16.18,Low,36
449,16,Female,4.2,9.9,5.3,87.5,RPG,3.9,10.1,288.63,12.49,High,79
450,19,Female,1.8,8.7,4.2,69.3,Casual,3.8,5.5,317.63,5.41,High,88
451,24,Male,6.4,4.5,4.4,82.4,FPS,2.6,10.2,239.54,15.48,Low,35
452,21,Female,1.7,9.2,8.0,74.3,Casual,0.3,7.2,308.36,8.92,Medium,100
453,18,Female,2.1,4.1,8.6,69.6,Casual,4.9,6.7,299.17,4.16,Medium,78
454,16,Female,1.9,7.0,4.8,95.8,Casual,1.9,7.5,272.71,7.34,High,85
455,19,Female,4.1,9.7,5.3,75.3,FPS,1.6,7.5,269.44,10.22,High,87
456,24,Male,2.6,4.5,7.3,71.3,FPS,4.9,8.5,276.51,9.97,Medium,73
457,18,Female,1.2,7.1,8.8,97.3,RPG,4.4,4.9,291.68,7.87,Medium,100
458,24,Male,3.6,3.7,5.5,67.9,FPS,1.7,7.9,273.58,12.86,Medium,54
459,22,Male,7.0,3.4,8.3,89.8,Casual,1.5,8.4,233.60,16.36,Low,44
460,19,Female,4.6,6.2,6.5,86.1,FPS,3.6,8.6,277.44,9.95,Medium,68
461,18,Male,7.0,9.8,8.8,96.8,Casual,1.7,11.9,228.12,15.64,Low,93
462,20,Female,1.6,5.1,4.7,93.3,FPS,1.3,4.8,297.21,6.18,Medium,70
463,20,Male,1.3,9.4,8.9,88.2,RPG,4.9,4.9,317.59,1.86,Medium,100
464,18,Male,4.6,9.2,6.2,72.6,FPS,2.8,7.6,262.96,10.22,Medium,78
465,24,Female,3.7,3.3,8.8,79.8,FPS,3.8,9.6,270.35,8.87,Medium,65
466,19,Female,5.3,4.6,6.3,97.8,RPG,3.6,8.7,265.21,9.90,Low,56
467,20,Female,6.4,6.8,6.7,60.9,RPG,3.8,8.0,248.99,14.03,Low,55
468,19,Female,6.0,5.7,8.0,91.8,Casual,4.5,7.2,248.88,14.17,Low,70
469,20,Female,7.5,1.9,7.6,70.1,FPS,2.5,12.4,238.76,18.71,Low,22
470,22,Male,3.2,9.9,7.1,67.4,FPS,3.8,6.9,269.24,8.49,Medium,100
471,24,Male,1.7,7.8,6.1,69.3,Casual,4.0,2.7,294.38,3.10,Medium,87
472,22,Male,4.4,4.9,8.0,62.4,Casual,4.7,7.3,287.06,9.23,Medium,69
473,20,Female,0.9,6.6,8.7,99.7,FPS,3.6,6.5,278.98,6.31,Medium,97
474,22,Female,2.3,1.8,4.1,94.8,FPS,4.5,8.1,285.55,6.47,Medium,42
475,20,Male,1.7,5.5,6.9,80.8,FPS,0.5,2.9,288.25,2.87,Medium,84
476,18,Female,3.2,9.4,8.3,88.6,FPS,0.6,4.8,282.67,7.97,Medium,100
477,22,Female,0.9,9.1,7.3,82.3,FPS,0.8,1.9,315.37,0.33,Medium,99
478,17,Male,0.3,4.0,8.0,92.5,RPG,0.7,5.6,328.07,3.34,Medium,78
479,24,Male,5.3,5.8,8.5,93.8,Casual,0.4,6.6,252.90,10.12,Low,64
480,16,Female,4.9,7.3,7.8,69.3,FPS,0.6,6.4,252.21,9.19,Medium,67
481,21,Female,5.7,4.1,7.6,78.4,Casual,5.0,7.8,237.45,11.91,Low,48
482,22,Female,5.3,1.6,8.8,85.4,RPG,1.4,10.9,257.12,14.86,Low,54
483,23,Male,0.9,5.6,8.3,99.1,Casual,2.4,5.4,330.35,4.39,Medium,98
484,24,Other,2.3,6.4,8.1,87.3,Casual,4.1,6.4,286.16,7.29,Medium,91
485,17,Male,1.0,1.1,4.4,95.9,Casual,0.6,6.0,306.80,6.06,Medium,67
486,17,Male,6.7,1.9,5.2,93.8,RPG,1.6,11.2,240.48,16.96,Low,16
487,20,Other,6.0,2.9,6.8,83.3,Casual,0.8,10.7,244.01,13.97,Low,40
488,20,Male,1.6,4.1,7.6,95.8,FPS,0.3,3.0,314.91,5.02,Medium,95
489,21,Female,2.7,5.9,5.5,75.1,FPS,4.8,6.7,299.33,7.10,Medium,68
490,18,Male,7.7,3.6,4.5,75.2,Casual,4.3,12.5,235.42,18.72,Low,15
491,23,Female,4.8,3.5,5.6,91.2,Casual,4.4,8.6,272.61,13.50,Medium,54
492,16,Female,6.4,8.8,7.9,65.4,FPS,4.3,7.5,236.23,14.39,Low,79
493,21,Male,2.1,2.3,8.4,72.2,Casual,0.8,4.2,283.08,2.78,Medium,69
494,19,Female,1.7,5.5,8.6,84.3,FPS,3.9,7.5,293.07,5.27,Medium,97
495,16,Male,6.3,9.6,5.9,76.8,FPS,3.6,10.8,247.56,16.10,High,84
496,22,Female,5.5,6.6,5.9,97.6,RPG,4.6,9.9,250.87,8.89,Low,72
497,24,Male,5.5,7.5,6.0,98.3,RPG,1.1,9.8,260.29,13.70,Low,82
498,19,Male,4.4,4.9,5.9,80.1,RPG,2.1,6.1,268.04,10.19,Medium,59
499,19,Male,4.5,1.2,7.3,81.6,FPS,1.5,5.5,252.49,14.98,Medium,45
500,21,Male,5.9,6.8,5.8,89.0,Casual,1.3,9.1,261.73,14.24,Low,60
501,18,Female,2.2,6.7,4.1,78.3,Casual,3.3,5.4,288.97,5.71,Medium,81
502,21,Male,2.8,2.0,6.2,67.6,FPS,0.8,7.9,294.02,10.50,Medium,48
503,22,Male,7.0,5.2,5.1,89.9,FPS,2.3,8.9,227.88,14.21,Low,43
504,18,Male,2.5,9.2,4.1,89.5,FPS,3.2,4.9,281.55,6.21,High,85
505,22,Male,4.4,2.9,6.4,69.8,Casual,0.7,5.8,258.27,9.61,Medium,42
506,18,Female,5.6,5.2,5.0,93.3,Casual,1.3,8.6,238.24,13.94,Low,53
507,17,Other,8.0,5.2,6.3,84.6,RPG,4.8,10.3,209.92,15.29,Low,40
508,19,Male,3.5,8.3,5.4,69.5,Casual,4.0,5.8,282.05,9.78,High,86
509,23,Female,3.4,8.4,7.0,86.1,Casual,3.4,5.7,269.68,6.92,Medium,86
510,24,Female,6.7,7.8,9.0,69.3,RPG,4.3,8.9,242.58,18.68,Low,78
511,22,Male,6.4,4.3,6.7,70.6,FPS,0.1,9.0,243.74,11.15,Low,35
512,16,Female,5.9,1.7,7.2,93.9,FPS,0.0,9.5,258.60,12.03,Low,41
513,18,Female,3.7,4.2,8.6,97.2,FPS,0.8,6.9,265.30,4.96,Medium,88
514,24,Female,2.6,7.1,5.9,70.3,RPG,2.5,3.9,299.53,11.77,High,78
515,16,Female,4.9,7.3,4.8,97.1,FPS,2.9,8.0,252.50,8.85,High,71
516,24,Male,7.0,9.7,5.4,69.6,FPS,0.6,12.2,208.46,18.16,High,75
517,23,Female,7.1,5.1,6.0,64.7,FPS,0.4,8.6,237.06,16.34,Low,34
518,16,Female,0.9,6.7,7.2,62.3,RPG,4.1,6.6,300.81,2.79,Medium,80
519,21,Female,3.4,5.9,4.0,69.7,Casual,2.3,6.0,293.84,9.68,Medium,65
520,20,Female,3.7,2.4,8.3,75.4,Casual,5.0,4.8,278.37,5.84,Medium,63
521,21,Male,7.8,5.2,4.4,97.1,Casual,1.2,10.1,225.31,15.15,Low,31
522,20,Other,5.4,5.9,8.5,69.7,Casual,3.2,6.8,256.98,8.39,Low,80
523,21,Female,3.3,9.6,8.8,74.6,RPG,4.0,7.1,275.91,9.77,Medium,100
524,20,Male,0.2,4.3,9.0,89.4,FPS,4.4,2.8,334.32,0.00,Medium,80
525,20,Male,4.5,9.8,8.1,72.1,FPS,1.5,9.6,260.28,12.34,Medium,97
526,19,Female,0.8,5.9,4.7,87.4,FPS,1.0,5.4,315.39,3.62,Medium,70
527,18,Male,6.7,3.2,7.5,77.3,RPG,1.1,10.0,231.65,18.52,Low,40
528,18,Male,6.0,2.7,5.0,67.9,FPS,3.3,9.8,247.78,14.01,Low,29
529,19,Male,3.7,2.3,8.5,89.4,Casual,2.6,7.7,263.47,11.08,Medium,67
530,24,Male,3.4,5.1,5.6,61.1,FPS,3.0,5.8,281.13,9.06,Medium,53
531,17,Male,7.2,1.2,5.6,71.7,FPS,0.1,8.9,234.49,15.00,Low,11
532,24,Male,2.3,5.0,8.6,74.3,Casual,2.0,5.2,297.77,8.29,Medium,79
533,16,Male,2.0,9.9,4.1,78.3,FPS,1.6,3.5,300.80,5.47,High,100
534,16,Female,7.5,7.0,5.0,87.2,RPG,4.3,10.1,230.17,18.10,High,56
535,20,Female,6.5,7.8,6.1,78.4,FPS,3.9,10.2,262.75,12.96,Low,72
536,21,Male,6.6,2.1,7.5,83.8,FPS,2.2,10.3,240.98,16.05,Low,40
537,21,Male,1.6,5.3,7.2,83.8,RPG,3.2,3.2,301.67,5.52,Medium,86
538,18,Female,1.2,3.6,7.4,74.9,RPG,0.2,2.2,305.35,0.64,Medium,83
539,22,Male,0.2,9.1,8.4,97.4,FPS,3.2,1.7,319.51,0.99,Medium,100
540,24,Male,1.9,2.6,4.6,98.2,Casual,0.5,3.1,294.34,0.91,Medium,68
541,23,Male,6.2,5.1,6.6,83.3,Casual,3.6,9.2,242.04,10.71,Low,49
542,21,Female,1.9,6.3,7.6,62.9,FPS,2.9,4.9,304.48,5.20,Medium,90
543,23,Female,5.8,5.6,7.2,79.7,FPS,1.5,8.0,249.56,16.37,Low,64
544,20,Female,2.0,8.5,6.2,67.4,Casual,1.9,4.1,306.30,8.84,Medium,85
545,23,Female,3.2,3.1,4.1,79.3,Casual,0.5,6.1,263.14,7.20,Medium,52
546,19,Female,7.9,4.4,4.3,67.5,FPS,1.6,9.3,240.79,14.55,Low,27
547,23,Male,2.0,8.1,4.6,88.2,FPS,4.8,4.0,305.43,6.81,High,100
548,17,Female,3.0,5.8,5.7,63.2,FPS,2.4,6.0,283.37,3.53,Medium,65
549,20,Male,2.4,4.6,4.6,98.1,FPS,2.4,3.9,290.30,4.75,Medium,70
550,24,Female,0.9,1.3,6.1,67.8,FPS,3.2,6.1,315.85,2.86,Medium,50
551,19,Female,3.9,7.8,4.9,86.4,Casual,2.4,8.3,262.70,9.86,High,88
552,21,Female,3.0,9.8,7.9,96.7,Casual,1.8,6.0,284.02,10.27,Medium,98
553,16,Male,5.6,6.6,8.4,69.9,Casual,0.7,7.3,254.83,6.82,Low,61
554,24,Male,6.5,8.7,6.0,97.4,FPS,3.2,8.5,221.08,14.69,High,84
555,16,Female,4.4,5.7,6.6,75.6,FPS,3.7,6.0,271.28,10.19,Medium,65
556,20,Female,0.3,3.1,8.8,98.4,FPS,4.6,2.1,303.36,1.30,Medium,73
557,19,Female,5.0,1.1,6.7,98.9,RPG,0.0,8.1,271.43,12.04,Medium,38
558,18,Male,0.4,6.9,9.0,67.5,FPS,0.3,2.7,328.10,3.02,Medium,95
559,21,Female,4.9,5.4,4.7,93.2,FPS,4.5,10.4,275.95,12.89,Medium,55
560,17,Female,5.5,8.0,8.3,67.7,FPS,3.2,11.3,251.02,9.79,Low,95
561,18,Female,1.6,7.3,6.5,69.1,Casual,4.8,6.0,297.68,3.61,Medium,97
562,20,Female,6.6,9.9,4.1,63.4,RPG,2.2,11.6,221.64,18.82,High,60
563,24,Female,7.3,5.6,8.9,66.3,FPS,2.1,9.6,239.32,13.39,Low,57
564,17,Female,6.5,4.8,8.8,85.3,Casual,1.7,10.8,226.91,15.33,Low,57
565,23,Female,2.4,3.6,5.9,78.0,Casual,0.7,3.7,276.23,4.08,Medium,54
566,17,Other,4.7,5.3,8.8,91.6,FPS,1.9,10.5,260.68,13.47,Medium,80
567,20,Male,7.3,8.9,4.7,73.3,FPS,0.1,11.7,221.10,16.41,High,70
568,22,Male,2.6,1.4,7.4,98.7,Casual,2.6,5.2,279.54,7.74,Medium,64
569,23,Female,6.6,9.8,5.0,62.0,FPS,4.2,11.4,241.75,16.32,High,67
570,16,Female,0.1,9.9,5.2,62.5,Casual,1.6,1.2,327.85,0.00,High,95
571,21,Female,0.0,6.4,7.9,88.1,FPS,0.5,2.9,325.03,0.00,Medium,93
572,16,Female,6.1,4.0,5.9,95.5,RPG,4.9,11.6,248.93,13.17,Low,46
573,17,Male,6.1,3.0,4.0,91.8,FPS,0.6,8.4,258.39,10.93,Low,30
